"id","country","gender","uid","dt","device","spent"
"1004090","USA","unknown","1004090","2023-02-01","I","14.526966130937174"
"1004090","USA","unknown","1004090","2023-01-27","I","37.06"
"1004128","DEU","unknown","1004128","2023-01-30","A","15.46"
"1004239","USA","unknown","1004239","2023-01-25","I","22.73"
"1004270","USA","unknown","1004270","2023-01-26","I","19.94"
"1004284","USA","unknown","1004284","2023-01-28","I","77.25"
"1004313","USA","unknown","1004313","2023-01-25","I","105.71"
"1004444","USA","unknown","1004444","2023-01-26","I","52.6"
"1004843","BRA","unknown","1004843","2023-01-27","A","144.72"
"1004985","USA","unknown","1004985","2023-01-27","A","73.98"
"1005242","BRA","unknown","1005242","2023-02-01","A","5.148299097968055"
"1005242","BRA","unknown","1005242","2023-01-29","A","46.48"
"1005514","BRA","unknown","1005514","2023-01-27","A","50.81"
"1005712","FRA","unknown","1005712","2023-01-28","I","162.6"
"1006119","BRA","unknown","1006119","2023-01-27","I","57.5"
"1006152","USA","unknown","1006152","2023-01-31","A","61.54"
"1006370","USA","unknown","1006370","2023-01-28","A","67.62"
"1006403","USA","unknown","1006403","2023-02-01","I","62.27"
"1006417","GBR","unknown","1006417","2023-01-25","I","58.12"
"1006679","TUR","unknown","1006679","2023-01-31","I","42.57"
"1006865","USA","unknown","1006865","2023-01-29","A","20.75"
"1006877","USA","unknown","1006877","2023-01-30","A","37.16"
"1007552","USA","unknown","1007552","2023-02-06","A","91.24"
"1007566","USA","unknown","1007566","2023-01-26","A","41.8"
"1007654","MEX","unknown","1007654","2023-01-27","I","40.53"
"1007779","USA","unknown","1007779","2023-01-26","A","26.13"
"1008096","MEX","unknown","1008096","2023-01-25","I","23.94"
"1008167","ESP","unknown","1008167","2023-02-04","A","26.51081022710191"
"1008167","ESP","unknown","1008167","2023-02-02","A","30.34"
"1008198","BRA","unknown","1008198","2023-02-03","A","771.9"
"1008511","USA","unknown","1008511","2023-01-29","I","48.16"
"1008910","USA","unknown","1008910","2023-01-28","A","112.14"
"1008920","DEU","unknown","1008920","2023-01-29","A","123.7"
"1008965","USA","unknown","1008965","2023-02-01","I","57.58095584660367"
"1008965","USA","unknown","1008965","2023-01-31","I","91.83"
"1009232","USA","unknown","1009232","2023-02-02","I","454.20000000000005"
"1009420","BRA","unknown","1009420","2023-01-31","A","91.77"
"1009458","MEX","unknown","1009458","2023-01-25","I","72.78"
"1009595","MEX","unknown","1009595","2023-01-28","I","56.79"
"1009982","TUR","unknown","1009982","2023-01-30","A","75.44"
"1010183","USA","unknown","1010183","2023-01-29","A","49.26"
"1010452","USA","unknown","1010452","2023-01-25","A","119.04"
"1010754","USA","unknown","1010754","2023-02-02","A","13.12"
"1011035","USA","unknown","1011035","2023-01-30","A","106.67"
"1011371","USA","unknown","1011371","2023-02-01","A","29.05"
"1011373","BRA","unknown","1011373","2023-01-29","I","54.44"
"1011554","USA","unknown","1011554","2023-02-03","A","48.66"
"1011628","CAN","unknown","1011628","2023-01-28","I","39.32"
"1011732","FRA","unknown","1011732","2023-02-02","I","42.71372701615216"
"1011738","MEX","unknown","1011738","2023-02-06","I","53.89"
"1012338","USA","unknown","1012338","2023-02-06","I","97.48"
"1012366","TUR","unknown","1012366","2023-02-06","I","143.61"
"1012372","DEU","unknown","1012372","2023-02-06","A","66.39"
"1012391","USA","unknown","1012391","2023-01-29","I","45.87"
"1012527","TUR","unknown","1012527","2023-01-25","I","38.39"
"1012594","USA","unknown","1012594","2023-02-01","I","147.18"
"1012627","CAN","unknown","1012627","2023-02-05","A","32.61"
"1013084","TUR","unknown","1013084","2023-01-25","I","102.98"
"1013110","USA","unknown","1013110","2023-01-25","I","145.11"
"1013124","USA","unknown","1013124","2023-02-06","I","20.58"
"1013201","MEX","unknown","1013201","2023-01-26","A","66.0"
"1013329","MEX","unknown","1013329","2023-01-30","I","20.191381430051546"
"1013329","MEX","unknown","1013329","2023-01-27","I","28.59"
"1013330","MEX","unknown","1013330","2023-01-29","A","89.12"
"1013409","MEX","unknown","1013409","2023-01-28","A","16.32086985980825"
"1013409","MEX","unknown","1013409","2023-01-26","A","51.16"
"1014350","TUR","unknown","1014350","2023-01-29","I","45.07"
"1014631","DEU","unknown","1014631","2023-02-01","A","62.5"
"1014717","DEU","unknown","1014717","2023-02-05","I","72.22"
"1014890","BRA","unknown","1014890","2023-01-28","A","66.8"
"1014949","BRA","unknown","1014949","2023-01-28","I","190.77"
"1015035","MEX","unknown","1015035","2023-01-25","A","113.51"
"1015056","USA","unknown","1015056","2023-02-04","I","24.12"
"1015397","ESP","unknown","1015397","2023-02-05","I","91.72784759568097"
"1015397","ESP","unknown","1015397","2023-01-30","I","108.94"
"1015449","USA","unknown","1015449","2023-01-28","I","28.1"
"1015657","USA","unknown","1015657","2023-01-26","I","66.13"
"1015957","MEX","unknown","1015957","2023-01-25","I","49.24"
"1016079","USA","unknown","1016079","2023-01-25","I","54.61"
"1016122","TUR","unknown","1016122","2023-01-25","I","13.17"
"1016138","BRA","unknown","1016138","2023-01-25","I","45.83"
"1016208","USA","unknown","1016208","2023-01-30","A","22.70488748678611"
"1016208","USA","unknown","1016208","2023-01-29","A","26.99"
"1016281","USA","unknown","1016281","2023-01-26","I","248.11"
"1016286","BRA","unknown","1016286","2023-01-31","A","18.502915712415245"
"1016286","BRA","unknown","1016286","2023-01-30","A","29.71"
"1016401","USA","unknown","1016401","2023-01-28","I","72.42"
"1016467","USA","unknown","1016467","2023-01-27","I","55.87"
"1016632","USA","unknown","1016632","2023-02-02","A","114.09"
"1016821","TUR","unknown","1016821","2023-02-06","I","82.93"
"1017087","GBR","unknown","1017087","2023-01-25","I","32.08"
"1017210","BRA","unknown","1017210","2023-01-30","A","48.54"
"1017270","BRA","unknown","1017270","2023-01-25","I","17.51"
"1017475","MEX","unknown","1017475","2023-02-06","I","44.57"
"1017755","USA","unknown","1017755","2023-01-30","A","37.23"
"1017773","DEU","unknown","1017773","2023-01-26","I","51.83"
"1018030","USA","unknown","1018030","2023-01-25","A","30.01"
"1018155","MEX","unknown","1018155","2023-02-03","I","32.28"
"1018529","BRA","unknown","1018529","2023-01-27","no info","32.88"
"1018575","ESP","unknown","1018575","2023-01-26","I","121.37"
"1018799","BRA","unknown","1018799","2023-01-26","I","78.86"
"1018933","AUS","unknown","1018933","2023-01-25","I","31.56"
"1019021","USA","unknown","1019021","2023-01-26","A","44.68"
"1019349","USA","unknown","1019349","2023-02-01","I","20.578247462917652"
"1019349","USA","unknown","1019349","2023-01-26","I","65.57"
"1019403","USA","unknown","1019403","2023-01-27","I","16.72"
"1019970","BRA","unknown","1019970","2023-01-31","I","124.22"
"1020004","USA","unknown","1020004","2023-02-06","I","118.66"
"1020270","FRA","unknown","1020270","2023-01-27","I","45.67"
"1020394","USA","unknown","1020394","2023-02-01","I","94.03"
"1020503","USA","unknown","1020503","2023-01-30","I","43.66"
"1020727","TUR","unknown","1020727","2023-01-31","A","42.46"
"1020763","USA","unknown","1020763","2023-02-03","A","35.77"
"1020808","USA","unknown","1020808","2023-01-25","I","23.51"
"1021378","MEX","unknown","1021378","2023-01-25","A","42.75"
"1021419","BRA","unknown","1021419","2023-01-26","A","14.93"
"1021543","USA","unknown","1021543","2023-01-25","I","58.12"
"1021915","MEX","unknown","1021915","2023-02-04","I","95.7"
"1022039","ESP","unknown","1022039","2023-01-29","A","83.2"
"1022043","MEX","unknown","1022043","2023-01-28","A","194.4"
"1022237","GBR","unknown","1022237","2023-02-05","I","111.06796965976744"
"1022237","GBR","unknown","1022237","2023-02-04","I","126.66"
"1022263","FRA","unknown","1022263","2023-01-27","I","119.33"
"1022336","DEU","unknown","1022336","2023-02-05","I","17.67765505749724"
"1022336","DEU","unknown","1022336","2023-02-01","I","137.64"
"1022510","TUR","unknown","1022510","2023-01-25","A","109.02"
"1022698","FRA","unknown","1022698","2023-01-26","A","75.79"
"1022823","USA","unknown","1022823","2023-01-27","A","14.57"
"1022831","USA","unknown","1022831","2023-01-26","I","85.55"
"1022989","FRA","unknown","1022989","2023-02-03","A","124.12"
"1023001","CAN","unknown","1023001","2023-01-27","A","63.06"
"1023121","ESP","unknown","1023121","2023-01-28","I","118.18"
"1023126","USA","unknown","1023126","2023-01-25","I","33.58"
"1023930","FRA","unknown","1023930","2023-01-25","I","109.78"
"1024160","DEU","unknown","1024160","2023-02-03","A","52.74162826103768"
"1024160","DEU","unknown","1024160","2023-02-01","A","75.02"
"1024840","FRA","unknown","1024840","2023-01-25","I","42.46"
"1024982","MEX","unknown","1024982","2023-01-28","I","158.55"
"1025081","TUR","unknown","1025081","2023-02-03","I","91.16"
"1025105","MEX","unknown","1025105","2023-01-27","I","61.17"
"1025152","TUR","unknown","1025152","2023-01-30","A","144.53"
"1025491","DEU","unknown","1025491","2023-01-25","I","68.26"
"1025708","MEX","unknown","1025708","2023-01-31","A","137.41"
"1025830","BRA","unknown","1025830","2023-01-26","A","33.76"
"1025834","USA","unknown","1025834","2023-01-26","A","4.9284944442487175"
"1025834","USA","unknown","1025834","2023-01-25","A","46.52"
"1026112","USA","unknown","1026112","2023-02-06","I","37.2"
"1026358","USA","unknown","1026358","2023-01-29","I","93.4"
"1026459","USA","unknown","1026459","2023-01-26","A","67.51"
"1026504","USA","unknown","1026504","2023-01-26","I","5.44"
"1026684","USA","unknown","1026684","2023-01-31","I","137.1"
"1026739","USA","unknown","1026739","2023-01-31","I","97.32"
"1026745","USA","unknown","1026745","2023-01-31","I","15.06"
"1026836","USA","unknown","1026836","2023-02-01","A","6.605443882342748"
"1026836","USA","unknown","1026836","2023-01-31","A","27.22"
"1026885","FRA","unknown","1026885","2023-01-31","A","12.915163970642874"
"1026885","FRA","unknown","1026885","2023-01-30","A","12.96"
"1027116","USA","unknown","1027116","2023-02-03","I","93.03"
"1027465","BRA","unknown","1027465","2023-01-27","A","38.17"
"1027505","USA","unknown","1027505","2023-02-02","A","123.72"
"1027544","FRA","unknown","1027544","2023-01-29","I","26.99"
"1027570","USA","unknown","1027570","2023-01-29","A","83.8"
"1027609","BRA","unknown","1027609","2023-02-06","I","2.32"
"1027792","TUR","unknown","1027792","2023-02-02","I","42.17"
"1027930","USA","unknown","1027930","2023-01-27","I","71.48"
"1028061","USA","unknown","1028061","2023-01-30","I","90.08531390106353"
"1028100","USA","unknown","1028100","2023-01-25","A","157.15"
"1028201","USA","unknown","1028201","2023-02-02","I","19.81475782499755"
"1028201","USA","unknown","1028201","2023-01-28","I","54.85"
"1028400","MEX","unknown","1028400","2023-02-06","I","64.68"
"1028504","BRA","unknown","1028504","2023-02-05","I","54.34"
"1028585","FRA","unknown","1028585","2023-01-27","I","41.59"
"1028764","USA","unknown","1028764","2023-01-26","I","126.94"
"1028970","USA","unknown","1028970","2023-01-31","A","5.663813278749249"
"1028970","USA","unknown","1028970","2023-01-27","A","40.51"
"1029093","BRA","unknown","1029093","2023-01-27","A","35.64"
"1029147","MEX","unknown","1029147","2023-01-28","A","138.27"
"1029326","USA","unknown","1029326","2023-01-26","A","122.58"
"1029810","TUR","unknown","1029810","2023-01-26","I","53.61"
"1030059","USA","unknown","1030059","2023-01-25","A","26.68"
"1030201","BRA","unknown","1030201","2023-01-25","I","315.79999999999995"
"1030317","BRA","unknown","1030317","2023-01-26","A","59.62"
"1030359","TUR","unknown","1030359","2023-01-25","I","91.09"
"1030428","USA","unknown","1030428","2023-01-30","A","55.39"
"1030458","BRA","unknown","1030458","2023-01-25","I","40.97"
"1030499","BRA","unknown","1030499","2023-01-25","A","80.37"
"1030615","FRA","unknown","1030615","2023-02-06","I","29.7"
"1030777","MEX","unknown","1030777","2023-01-27","I","149.96"
"1030844","DEU","unknown","1030844","2023-01-27","I","33.75"
"1031239","FRA","unknown","1031239","2023-01-25","A","109.53"
"1031344","DEU","unknown","1031344","2023-01-27","I","35.94"
"1031383","BRA","unknown","1031383","2023-02-04","I","40.65"
"1031570","FRA","unknown","1031570","2023-01-25","A","23.55"
"1031596","TUR","unknown","1031596","2023-02-01","I","122.85"
"1031597","USA","unknown","1031597","2023-02-06","I","36.01"
"1031836","USA","unknown","1031836","2023-01-26","A","9.14"
"1031850","CAN","unknown","1031850","2023-02-02","I","32.89"
"1031855","USA","unknown","1031855","2023-01-25","I","26.2"
"1031917","USA","unknown","1031917","2023-01-25","no info","67.72"
"1032056","BRA","unknown","1032056","2023-02-06","A","39.04"
"1032265","USA","unknown","1032265","2023-01-28","I","38.92"
"1032365","FRA","unknown","1032365","2023-01-27","I","8.83"
"1032588","USA","unknown","1032588","2023-01-25","A","106.32"
"1032700","BRA","unknown","1032700","2023-02-02","I","25.13"
"1033177","BRA","unknown","1033177","2023-02-01","A","41.32"
"1033206","DEU","unknown","1033206","2023-01-27","I","25.12"
"1033470","USA","unknown","1033470","2023-01-29","A","77.61"
"1033644","GBR","unknown","1033644","2023-01-26","I","41.3"
"1033838","AUS","unknown","1033838","2023-01-26","A","46.12"
"1034005","FRA","unknown","1034005","2023-01-31","I","11.804334476615535"
"1034005","FRA","unknown","1034005","2023-01-27","I","19.3"
"1034029","MEX","unknown","1034029","2023-01-31","I","106.53"
"1034133","AUS","unknown","1034133","2023-01-25","A","66.6"
"1034225","USA","unknown","1034225","2023-01-25","I","58.53"
"1034464","USA","unknown","1034464","2023-01-28","I","115.61"
"1034599","ESP","unknown","1034599","2023-01-26","A","55.74"
"1035026","USA","unknown","1035026","2023-01-28","A","37.03"
"1035067","MEX","unknown","1035067","2023-01-26","A","86.64"
"1035073","USA","unknown","1035073","2023-01-25","I","188.31"
"1035089","MEX","unknown","1035089","2023-01-26","I","32.89"
"1035202","BRA","unknown","1035202","2023-01-31","A","116.01"
"1035284","USA","unknown","1035284","2023-01-28","A","73.05"
"1035860","MEX","unknown","1035860","2023-01-26","I","43.0"
"1035887","MEX","unknown","1035887","2023-01-30","A","73.25"
"1036236","BRA","unknown","1036236","2023-01-27","A","25.52"
"1036568","TUR","unknown","1036568","2023-01-25","I","41.58"
"1036929","FRA","unknown","1036929","2023-01-30","I","27.07"
"1037159","TUR","unknown","1037159","2023-01-31","I","54.44"
"1037783","USA","unknown","1037783","2023-02-06","I","46.74"
"1037863","MEX","unknown","1037863","2023-01-25","I","80.82"
"1037883","MEX","unknown","1037883","2023-01-27","I","237.45"
"1038119","BRA","unknown","1038119","2023-01-29","I","60.83"
"1038233","USA","unknown","1038233","2023-02-01","A","47.59"
"1038805","USA","unknown","1038805","2023-01-25","A","22.15"
"1039003","USA","unknown","1039003","2023-01-28","I","29.36"
"1039136","MEX","unknown","1039136","2023-01-26","I","87.11"
"1039304","ESP","unknown","1039304","2023-01-26","A","42.35"
"1039317","USA","unknown","1039317","2023-01-25","I","24.93"
"1039909","BRA","unknown","1039909","2023-01-31","I","161.54"
"1040319","TUR","unknown","1040319","2023-01-29","A","83.85"
"1040548","CAN","unknown","1040548","2023-01-28","A","71.61"
"1040747","USA","unknown","1040747","2023-02-03","I","48.36"
"1040816","USA","unknown","1040816","2023-01-27","A","54.75"
"1040840","TUR","unknown","1040840","2023-02-05","I","92.38"
"1040844","BRA","unknown","1040844","2023-01-27","I","161.8"
"1041077","USA","unknown","1041077","2023-01-26","A","16.7"
"1041137","USA","unknown","1041137","2023-01-26","A","135.91"
"1041356","BRA","unknown","1041356","2023-02-04","I","82.01"
"1041356","BRA","unknown","1041356","2023-02-02","I","71.92094497917796"
"1041401","CAN","unknown","1041401","2023-01-27","I","30.68"
"1041527","DEU","unknown","1041527","2023-01-31","A","50.05"
"1041583","ESP","unknown","1041583","2023-02-02","I","72.83"
"1041862","TUR","unknown","1041862","2023-01-30","A","31.86"
"1041865","USA","unknown","1041865","2023-01-27","I","125.46"
"1041988","ESP","unknown","1041988","2023-01-31","I","90.88"
"1042092","USA","unknown","1042092","2023-01-25","A","63.27"
"1042173","USA","unknown","1042173","2023-02-02","A","52.93"
"1042396","GBR","unknown","1042396","2023-01-29","I","127.74"
"1042741","USA","unknown","1042741","2023-02-05","A","127.55"
"1042915","USA","unknown","1042915","2023-01-26","I","97.38"
"1043139","DEU","unknown","1043139","2023-01-31","A","30.79"
"1043319","AUS","unknown","1043319","2023-01-26","A","37.76"
"1043347","USA","unknown","1043347","2023-02-01","I","35.29"
"1043628","BRA","unknown","1043628","2023-01-28","I","65.78"
"1043763","BRA","unknown","1043763","2023-02-06","A","9.427516529820434"
"1043763","BRA","unknown","1043763","2023-02-04","A","12.57"
"1044067","USA","unknown","1044067","2023-01-26","I","73.41"
"1044167","USA","unknown","1044167","2023-01-26","I","39.36"
"1044387","USA","unknown","1044387","2023-01-25","A","31.99"
"1044694","BRA","unknown","1044694","2023-01-26","A","190.91"
"1044901","MEX","unknown","1044901","2023-01-25","A","64.63"
"1044917","USA","unknown","1044917","2023-01-25","I","31.05"
"1045048","BRA","unknown","1045048","2023-02-01","A","40.63"
"1045064","BRA","unknown","1045064","2023-01-30","I","70.7"
"1045210","USA","unknown","1045210","2023-02-05","A","87.92"
"1045399","USA","unknown","1045399","2023-01-26","A","17.45"
"1045519","USA","unknown","1045519","2023-02-01","A","21.75"
"1045742","GBR","unknown","1045742","2023-01-29","A","49.05"
"1046286","BRA","unknown","1046286","2023-01-28","I","18.05"
"1046359","BRA","unknown","1046359","2023-01-25","I","78.41"
"1046415","USA","unknown","1046415","2023-02-04","I","49.97"
"1046443","TUR","unknown","1046443","2023-01-27","A","72.32"
"1046487","USA","unknown","1046487","2023-02-04","I","41.66"
"1046703","USA","unknown","1046703","2023-01-26","A","33.96"
"1046715","USA","unknown","1046715","2023-01-31","A","44.76"
"1047029","USA","unknown","1047029","2023-02-01","A","113.4493017683502"
"1047029","USA","unknown","1047029","2023-01-31","A","116.36"
"1047051","BRA","unknown","1047051","2023-01-25","A","28.27"
"1047196","DEU","unknown","1047196","2023-02-01","I","98.66"
"1047400","BRA","unknown","1047400","2023-02-03","I","27.63"
"1047570","TUR","unknown","1047570","2023-01-25","I","115.09"
"1047709","CAN","unknown","1047709","2023-01-27","A","144.48"
"1047939","USA","unknown","1047939","2023-01-31","A","26.96"
"1048037","USA","unknown","1048037","2023-01-25","A","53.27"
"1048243","TUR","unknown","1048243","2023-01-30","I","21.43"
"1048373","USA","unknown","1048373","2023-01-25","A","83.52"
"1049524","USA","unknown","1049524","2023-01-27","A","45.48"
"1049589","BRA","unknown","1049589","2023-02-04","A","63.19"
"1049616","USA","unknown","1049616","2023-02-01","I","23.726531543027388"
"1049616","USA","unknown","1049616","2023-01-29","I","53.03"
"1049659","USA","unknown","1049659","2023-01-25","I","447.59999999999997"
"1049698","DEU","unknown","1049698","2023-01-28","I","92.19"
"1001933","unknown","unknown","1001933","2023-02-02","I","36.2"
"1018736","unknown","unknown","1018736","2023-01-29","A","72.72"
